CODICE_ISTAT,civico_geocodificato,fuori_limite_comunale,totale,civici_da_altri_comuni
062031,1202,0,1202,17
062032,577,0,577,0
062033,535,0,535,0
062034,1576,0,1576,0
062035,1313,0,1313,0
062036,391,0,391,0
062037,6645,4,6649,0
062038,2210,0,2210,0
062039,1722,0,1722,0
062040,2834,0,2834,0
062041,986,0,986,0
062043,7878,1,7879,2
062044,5679,0,5679,0
062045,2255,0,2255,0
062046,1774,0,1774,0
062047,1482,0,1482,0
062048,948,0,948,63
062049,676,0,676,0
062050,2015,0,2015,12
062051,1234,0,1234,0
062052,1773,24,1797,0
062053,1467,0,1467,0
062056,1000,0,1000,0
062057,8674,0,8674,2
062058,3622,0,3622,0
062059,3936,0,3936,0
062060,475,0,475,0
062062,1325,0,1325,2
062063,298,0,298,0
062064,2845,0,2845,0
062065,438,0,438,0
062068,3167,0,3167,0
062069,1244,0,1244,3
062070,5504,0,5504,1
062071,2671,0,2671,0
062072,174,0,174,0
062075,832,0,832,0
062076,1,0,1,0
062077,1809,0,1809,0
062078,104,0,104,0
063001,18044,0,18044,0
063002,13314,21,13335,0
063003,3974,7,3981,1
063004,4124,0,4124,0
063005,5593,0,5593,3
063008,11284,0,11284,0
063009,4569,0,4569,0
063010,3420,0,3420,4
063011,7279,0,7279,0
063013,2830,3,2833,0
063014,4262,0,4262,0
063015,1555,110,1665,0
063018,1871,0,1871,0
063019,5352,15,5367,0
063021,3566,0,3566,9
063022,1056,0,1056,21
063023,12396,21,12417,37
063024,10956,0,10956,17
063025,3333,0,3333,0
063026,3410,1,3411,0
063027,3997,0,3997,2
063029,870,0,870,0
063031,8978,0,8978,2
063032,7817,3,7820,0
063033,3634,0,3634,0
063034,21838,0,21838,36
063035,5730,0,5730,5
063037,9087,1,9088,0
063038,2916,0,2916,15
063039,6501,44,6545,0
063041,8875,20,8895,24
063042,2469,0,2469,1
063043,9502,1,9503,0
063044,5782,0,5782,0
063045,6119,13,6132,0
063048,6872,48,6920,2
063049,126885,0,126885,15
063050,15529,0,15529,49
063051,14721,66,14787,0
063052,8534,16,8550,97
063054,1857,0,1857,0
063055,9837,1,9838,35
063058,7988,0,7988,0
063060,15514,1,15515,0
063061,10259,26,10285,0
063062,5409,0,5409,0
063063,10851,9,10860,21
063064,10768,22,10790,2
063066,10902,0,10902,0
063071,2768,0,2768,0
063072,6797,0,6797,7
063074,8064,0,8064,3
063076,8196,16,8212,1
063077,3848,1,3849,14
063078,3981,6,3987,0
063079,15776,0,15776,0
063081,3977,0,3977,0
063082,10470,0,10470,1
063083,9866,45,9911,0
063084,18915,0,18915,10
063086,1,0,1,0
063088,2810,31,2841,1
063090,2936,2,2938,0
063092,1620,0,1620,0
064001,1729,0,1729,0
064003,3403,0,3403,2
064006,65,0,65,0
064007,4706,0,4706,18
064008,16654,8,16662,1
064010,1967,1,1968,0
064011,4728,0,4728,0
064012,2433,40,2473,0
064015,5993,0,5993,0
064017,3154,0,3154,0
064018,996,6,1002,0
064019,2241,0,2241,0
064020,1511,0,1511,0
064023,1830,0,1830,0
064024,1787,0,1787,29
064025,5374,0,5374,0
064026,1929,0,1929,8
064028,1211,4,1215,0
064030,1761,0,1761,0
064031,1643,0,1643,10
064032,1964,16,1980,0
064034,3832,0,3832,0
064036,2085,0,2085,1
064037,1988,0,1988,0
064038,6933,11,6944,0
064039,18,0,18,6
064040,2623,0,2623,0
064041,3230,0,3230,0
064042,1579,0,1579,0
064044,4830,51,4881,0
064045,1313,0,1313,15
064047,989,0,989,0
064049,2915,9,2924,5
064050,4982,0,4982,2
064052,3458,0,3458,0
064053,1681,0,1681,4
064055,985,0,985,0
064056,1124,10,1134,1
064058,3519,0,3519,7
064059,2503,18,2521,0
064060,811,0,811,0
064063,1996,0,1996,5
064064,874,0,874,0
064066,2793,0,2793,0
064068,1401,0,1401,0
064069,671,0,671,1
064070,2609,0,2609,0
064071,371,0,371,1
064072,1566,0,1566,10
064075,2930,20,2950,0
064077,1852,0,1852,0
064078,4474,0,4474,3
064081,661,0,661,0
064083,3341,0,3341,1
064085,1262,10,1272,0
064088,1084,0,1084,4
064090,642,0,642,0
064092,5081,0,5081,0
064093,976,3,979,0
064095,1750,12,1762,0
064096,2204,0,2204,0
064098,885,0,885,0
064103,2005,17,2022,1
064106,1392,0,1392,0
064110,1119,7,1126,0
064111,707,1,708,0
064113,795,0,795,0
064116,2441,0,2441,7
064117,667,0,667,0
064119,4381,0,4381,0
064121,15750,74,15824,0
065001,5,0,5,0
065002,5071,0,5071,2
065003,3268,0,3268,0
065004,535,0,535,0
065006,2346,0,2346,0
065007,7941,0,7941,17
065008,1,0,1,0
065009,3347,0,3347,1
065010,2688,0,2688,6
065011,147,0,147,0
065012,1,0,1,0
065013,5340,0,5340,0
065014,6,0,6,0
065015,1586,0,1586,0
065017,2833,0,2833,0
065018,2597,0,2597,0
065019,2676,0,2676,0
065021,5845,14,5859,0
065022,9804,0,9804,1
065023,579,0,579,0
065024,740,0,740,0
065025,13417,0,13417,9
065026,2216,0,2216,0
065027,1717,0,1717,0
065028,5002,0,5002,0
065029,1357,0,1357,20
065030,1838,0,1838,0
065031,5429,2,5431,0
065032,1653,3,1656,0
065033,814,0,814,0
065034,6155,0,6155,0
065035,2328,0,2328,0
065036,670,0,670,0
065037,11043,0,11043,0
065038,1431,0,1431,0
065040,1775,1,1776,0
065041,1089,0,1089,0
065042,1183,3,1186,0
065044,927,0,927,0
065045,1315,0,1315,0
065046,1738,0,1738,0
065047,628,19,647,0
065048,50,0,50,0
065049,366,51,417,0
065050,14468,0,14468,0
065051,545,0,545,0
065052,5295,1,5296,54
065055,2756,0,2756,0
065056,4752,0,4752,0
065058,801,0,801,0
065059,1705,0,1705,0
065060,1495,1,1496,30
065061,2846,0,2846,0
065062,1016,0,1016,0
065063,1349,0,1349,0
065064,909,55,964,2
065065,537,0,537,0
065067,7831,0,7831,5
065069,1116,0,1116,0
065070,3245,0,3245,0
065071,3066,0,3066,12
065074,439,0,439,0
065075,3314,18,3332,0
065076,9436,0,9436,0
065077,874,0,874,0
065078,12628,0,12628,0
065079,8476,9,8485,0
065080,21,0,21,0
065081,2601,6,2607,0
065082,4064,0,4064,7
065083,2912,0,2912,0
065084,1840,0,1840,0
065085,690,0,690,2
065087,6180,0,6180,5
065088,7381,0,7381,0
065090,2821,0,2821,0
065091,1972,21,1993,0
065092,1025,0,1025,0
065093,490,0,490,0
065095,2639,0,2639,4
065096,1313,0,1313,0
065097,6074,0,6074,0
065098,3275,0,3275,0
065099,9955,0,9955,18
065100,3322,0,3322,0
065101,3165,0,3165,0
065103,762,0,762,3
065104,1656,0,1656,0
065106,4454,0,4454,0
065107,2187,0,2187,0
065108,2042,0,2042,3
065110,816,12,828,0
065111,1320,0,1320,0
065113,1373,0,1373,0
065114,11539,9,11548,0
065115,840,0,840,0
065116,30772,0,30772,25
065117,418,0,418,12
065118,3060,21,3081,0
065119,2022,3,2025,0
065120,6622,0,6622,1
065123,816,0,816,0
065124,845,0,845,0
065125,2052,0,2052,10
065126,1838,14,1852,7
065127,2549,2,2551,4
065129,1,0,1,0
065131,1173,0,1173,0
065132,6735,0,6735,0
065134,3604,2,3606,0
065135,10300,0,10300,0
065136,6432,0,6432,6
065137,1,0,1,0
065139,515,0,515,0
065140,2994,0,2994,0
065141,1245,0,1245,74
065144,621,0,621,0
065145,898,0,898,0
065146,8964,7,8971,25
065147,1374,85,1459,6
065148,1148,0,1148,0
065149,2197,1,2198,1
065150,1270,0,1270,0
065154,5818,0,5818,17
065156,2690,0,2690,2
065157,2291,0,2291,0
066001,1922,0,1922,8
066002,1307,0,1307,0
066003,1841,0,1841,1
066005,997,0,997,0
066006,20673,1,20674,4
066007,1333,0,1333,0
066008,2,0,2,0
066009,2651,5,2656,1
066010,219,0,219,0
066011,395,0,395,0
066012,3314,0,3314,0
066013,1,0,1,0
066014,730,1,731,0
066015,1432,0,1432,0
066016,413,0,413,0
066017,3,0,3,0
066018,3,0,3,0
066020,4854,1,4855,54
066021,1528,0,1528,0
066022,396,0,396,0
066023,1,0,1,0
066024,149,0,149,0
066025,3235,0,3235,0
066026,1253,1,1254,0
066027,1421,0,1421,0
066028,2220,1,2221,1
066029,1184,63,1247,0
066030,323,0,323,5
066031,1437,0,1437,4
066032,8961,13,8974,0
066033,1059,0,1059,0
066034,1606,0,1606,0
066035,914,0,914,50
066036,1192,0,1192,0
066037,974,0,974,0
066038,1874,2,1876,1
066039,2938,0,2938,0
066040,383,0,383,0
066041,2035,0,2035,0
066042,15,0,15,0
066043,278,0,278,0
066044,1583,0,1583,0
066045,709,0,709,0
066046,3767,0,3767,0
066047,1115,0,1115,0
066048,1014,4,1018,0
066049,15896,7,15903,20
066050,1759,0,1759,0
066051,5837,0,5837,0
066052,2150,0,2150,0
066053,2370,0,2370,0
066054,2528,0,2528,0
066056,3823,32,3855,0
066057,2316,0,2316,0
066058,661,0,661,0
066060,709,0,709,1
066061,844,0,844,0
066062,1074,0,1074,0
066063,1138,0,1138,0
066064,882,0,882,0
066065,484,0,484,0
066066,2635,0,2635,0
066067,1183,0,1183,0
066068,3005,0,3005,0
066069,3020,0,3020,2
066070,2013,0,2013,0
066071,1581,0,1581,0
066072,4515,0,4515,4
066073,670,1,671,2
066074,2,0,2,0
066075,4034,0,4034,0
066076,1703,12,1715,0
066077,4415,0,4415,0
066078,1946,18,1964,0
066079,737,0,737,1
066080,3,0,3,0
066081,1,0,1,27
066082,2984,27,3011,0
066083,359,0,359,0
066084,2006,0,2006,17
066085,2548,0,2548,8
066086,240,0,240,0
066087,3038,2,3040,1
066088,619,0,619,0
066089,2167,0,2167,1
066090,438,0,438,0
066091,757,0,757,0
066093,1795,0,1795,0
066094,1428,0,1428,2
066096,4288,0,4288,8
066097,2714,0,2714,0
066098,13511,0,13511,4
066099,3874,0,3874,0
066100,332,8,340,0
066101,2105,1,2106,11
066102,3279,0,3279,0
066103,624,0,624,0
066104,1337,0,1337,0
066106,2026,0,2026,0
066107,1106,49,1155,0
066108,1247,0,1247,0
067001,4860,0,4860,0
067002,688,0,688,0
067003,788,0,788,1
067004,4752,3,4755,9
067005,2064,0,2064,12
067006,3085,0,3085,0
067007,1024,0,1024,0
067008,7318,0,7318,8
067009,920,0,920,0
067011,9,0,9,0
067013,2827,0,2827,2
067014,765,87,852,1
067015,1170,0,1170,2
067016,1235,0,1235,0
067017,2967,0,2967,0
067019,2950,0,2950,0
067020,1266,0,1266,1
067022,2355,0,2355,0
067023,1340,19,1359,0
067025,10709,17,10726,0
067026,3526,0,3526,1
067027,928,0,928,3
067029,1301,0,1301,0
067030,3899,0,3899,12
067031,1596,0,1596,9
067032,3518,6,3524,0
067033,741,1,742,0
067035,9568,0,9568,13
067036,553,0,553,0
067038,2841,2,2843,9
067041,14242,0,14242,1
067042,896,0,896,0
067043,2227,0,2227,0
067044,6294,0,6294,6
067045,1130,0,1130,0
067046,566,0,566,0
067047,5700,0,5700,0
068001,480,0,480,0
068002,2279,0,2279,20
068004,500,0,500,0
068005,2322,0,2322,0
068007,1432,0,1432,0
068008,631,0,631,0
068009,780,0,780,0
068011,3885,29,3914,2
068012,4776,0,4776,1
068013,1038,0,1038,0
068014,2589,0,2589,11
068016,369,0,369,0
068018,1273,0,1273,1
068022,7676,1,7677,74
068023,807,0,807,0
068024,20595,0,20595,3
068025,2125,0,2125,26
068026,1711,712,2423,0
068027,5569,5,5574,1
068028,43801,0,43801,5
068029,846,0,846,0
068030,1935,21,1956,0
068033,3496,0,3496,10
068034,1940,0,1940,0
068035,1821,0,1821,188
068037,995,0,995,0
068038,2459,0,2459,0
068040,714,0,714,8
068041,5490,0,5490,390
068042,2463,0,2463,2
068043,2485,0,2485,0
068044,892,0,892,0
068045,367,0,367,0
069001,2658,0,2658,0
069002,1842,0,1842,4
069003,926,108,1034,0
069004,794,0,794,0
069005,8253,0,8253,27
069006,4,0,4,0
069007,665,0,665,0
069008,2449,0,2449,1
069009,406,0,406,0
069010,1068,0,1068,0
069011,881,0,881,0
069012,1225,0,1225,1
069013,720,0,720,0
069014,1166,0,1166,6
069015,3362,0,3362,2
069016,2324,0,2324,0
069017,3213,6,3219,0
069018,3428,0,3428,0
069019,352,54,406,0
069020,2609,0,2609,0
069021,1175,0,1175,0
069022,19743,0,19743,12
069023,670,0,670,0
069024,1276,0,1276,0
069025,447,0,447,0
069027,2158,0,2158,0
069028,2,0,2,0
069029,727,0,727,0
069030,1447,1,1448,6
069031,2151,0,2151,0
069033,2598,0,2598,0
069034,626,0,626,0
069035,9939,5,9944,2
069036,1068,0,1068,1
069037,1804,0,1804,0
069038,866,0,866,20
069039,847,0,847,0
069041,1811,1,1812,10
069042,635,0,635,0
069044,888,0,888,0
069046,15366,0,15366,0
069047,1052,0,1052,1
069048,527,0,527,0
069049,910,0,910,3
069050,2915,3,2918,47
069051,2503,0,2503,0
069052,284,0,284,0
069053,652,0,652,0
069054,574,0,574,0
069055,1422,14,1436,1
069056,2069,8,2077,5
069057,2768,0,2768,0
069058,10744,27,10771,5
069059,3131,0,3131,8
069060,1591,0,1591,0
069061,907,0,907,2
069062,1025,0,1025,0
069063,505,0,505,5
069064,1171,0,1171,41
069066,1691,0,1691,9
069067,949,0,949,0
069068,1857,0,1857,0
069069,1277,6,1283,0
069070,1084,0,1084,0
069071,1418,0,1418,1
069072,2165,0,2165,55
069073,1401,0,1401,0
069074,2624,0,2624,0
069075,1701,0,1701,4
069076,790,49,839,0
069078,1,0,1,0
069079,1479,43,1522,1
069080,769,0,769,5
069081,4729,6,4735,11
069082,1076,1,1077,9
069083,10154,0,10154,6
069084,1003,5,1008,0
069085,7,0,7,0
069086,6067,0,6067,0
069089,649,0,649,0
069090,2989,0,2989,22
069091,3152,0,3152,1
069092,1293,0,1293,0
069093,1365,0,1365,0
069094,1817,0,1817,0
069095,3,0,3,0
069096,1074,0,1074,0
069097,850,0,850,0
069098,911,0,911,0
069099,16898,0,16898,0
069100,559,0,559,1
069101,1683,0,1683,0
069102,1543,0,1543,0
069103,396,0,396,0
069104,814,0,814,4
070001,536,0,536,0
070002,1385,2,1387,0
070003,6743,0,6743,0
070004,3612,0,3612,1
070005,1082,0,1082,0
070006,12298,0,12298,7
070007,1094,0,1094,2
070008,2184,0,2184,2
070009,856,0,856,0
070010,1,0,1,0
070011,2823,1,2824,0
070012,1232,0,1232,0
070014,910,0,910,0
070016,1845,0,1845,0
070017,3559,0,3559,0
070019,1155,0,1155,0
070020,973,0,973,2
070021,3617,0,3617,0
070022,873,0,873,0
070023,3543,49,3592,2
070024,1567,0,1567,0
070025,2506,0,2506,0
070026,764,2,766,0
070027,722,0,722,0
070029,3496,0,3496,7
070030,1643,0,1643,1
070031,3331,5,3336,0
070032,1123,0,1123,0
070035,966,0,966,0
070036,845,0,845,0
070037,1181,0,1181,1
070038,1746,0,1746,41
070039,265,0,265,0
070040,563,0,563,0
070041,1867,0,1867,0
070043,1399,0,1399,0
070044,953,0,953,0
070045,313,0,313,0
070046,11162,0,11162,0
070047,826,0,826,0
070048,1063,0,1063,5
070049,1486,0,1486,0
070050,3390,0,3390,0
070051,2453,0,2453,0
070052,2225,0,2225,0
070053,1269,0,1269,0
070054,522,0,522,0
070055,1044,0,1044,0
070056,210,0,210,1
070057,7061,8,7069,2
070058,1632,7,1639,0
070059,1250,0,1250,0
070060,1887,0,1887,0
070061,1487,0,1487,0
070062,1438,0,1438,0
070063,455,0,455,0
070064,1236,0,1236,0
070065,1070,0,1070,1
070066,637,1,638,0
070067,962,0,962,0
070068,1355,0,1355,2
070070,222,0,222,0
070071,627,2,629,0
070072,3450,0,3450,0
070073,571,0,571,0
070074,2207,0,2207,0
070075,2317,1,2318,0
070076,867,0,867,0
070077,816,0,816,0
070078,12831,1,12832,1
070079,1155,0,1155,0
070080,2332,2,2334,0
070081,3040,0,3040,0
070082,686,0,686,0
070083,2931,0,2931,0
071002,2081,3,2084,0
071005,7,0,7,2
071006,3196,0,3196,0
071010,2661,0,2661,2
071011,1393,0,1393,0
071012,5378,0,5378,7
071014,2193,0,2193,0
071016,15,0,15,0
071017,2032,0,2032,0
071020,17756,0,17756,5
071021,1760,0,1760,0
071022,3499,0,3499,0
071023,2220,0,2220,0
071024,30056,0,30056,17
071027,7179,0,7179,8
071028,15272,0,15272,0
071031,1,0,1,0
071032,960,0,960,0
071033,8489,0,8489,0
071034,1487,0,1487,0
071036,9119,51,9170,2
071038,3497,0,3497,1
071040,14,0,14,0
071043,3840,12,3852,0
071044,2544,0,2544,0
071048,1733,0,1733,2
071049,16768,125,16893,0
071050,3500,0,3500,0
071051,30721,0,30721,4
071052,3198,0,3198,0
071053,3682,0,3682,0
071056,14434,0,14434,0
071058,45,0,45,0
071059,7051,0,7051,13
071060,6016,0,6016,0
071061,1078,0,1078,3
071063,1460,0,1460,4
071064,1536,0,1536,0
072003,9267,0,9267,22
072004,31284,0,31284,0
072006,75,0,75,22
072008,1245,0,1245,0
072011,21435,0,21435,0
072012,4429,0,4429,0
072014,5729,0,5729,0
072015,8810,0,8810,0
072017,13739,6,13745,551
072018,2534,0,2534,0
072019,13433,0,13433,11
072020,32468,0,32468,0
072021,14755,0,14755,0
072022,8236,0,8236,51
072023,16845,0,16845,1
072025,49,0,49,35
072027,12529,0,12529,0
072028,15807,117,15924,0
072030,19591,606,20197,0
072032,11369,0,11369,8
072033,10601,0,10601,0
072035,9735,0,9735,92
072036,12139,3,12142,6
072037,67,0,67,41
072038,12836,0,12836,0
072039,6716,0,6716,0
072040,12,0,12,0
072041,18904,0,18904,0
072044,6127,0,6127,14
072046,12366,0,12366,0
072047,12667,0,12667,0
073001,2993,121,3114,4
073002,4087,0,4087,0
073003,9577,0,9577,0
073004,5755,0,5755,8
073005,2259,26,2285,6
073006,5015,21,5036,0
073008,20655,1,20656,7
073009,7772,0,7772,0
073010,8240,30,8270,13
073011,8256,0,8256,24
073012,22074,0,22074,13
073013,22706,52,22758,3
073014,5753,0,5753,12
073015,16300,1,16301,0
073016,3751,0,3751,16
073017,2120,6,2126,7
073018,11,0,11,0
073019,7033,0,7033,0
073022,9521,0,9521,15
073026,16055,0,16055,3
073027,46516,11,46527,41
073029,4247,12,4259,0
074001,30566,0,30566,4
074002,15552,0,15552,0
074003,18166,27,18193,0
074004,7316,16,7332,0
074005,10153,16,10169,0
074006,6974,0,6974,0
074007,26176,0,26176,2
074008,17605,0,17605,6
074009,10489,0,10489,0
074010,18450,0,18450,0
074011,9592,0,9592,0
074012,15137,0,15137,43
074013,4754,0,4754,0
074014,7932,0,7932,0
074015,10125,0,10125,2
074016,6561,0,6561,4
074018,8810,0,8810,0
074019,8254,0,8254,6
074020,8008,0,8008,0
075002,6139,0,6139,0
075003,2,0,2,0
075004,12516,0,12516,4
075006,10332,0,10332,0
075007,1782,0,1782,1
075008,1562,0,1562,0
075009,3948,0,3948,0
075010,6830,0,6830,5
075012,2116,0,2116,0
075014,12668,0,12668,16
075015,7748,0,7748,0
075016,16546,0,16546,2
075017,2741,0,2741,0
075018,4053,0,4053,0
075019,7457,0,7457,0
075021,8247,0,8247,24
075023,5738,0,5738,0
075024,6473,0,6473,0
075025,3355,0,3355,6
075026,8825,0,8825,0
075027,7700,100,7800,0
075028,6370,0,6370,0
075029,22037,0,22037,47
075030,11015,0,11015,0
075031,10298,0,10298,0
075032,1721,0,1721,0
075033,3364,0,3364,0
075034,6478,0,6478,48
075035,47998,1,47999,234
075036,5692,0,5692,0
075038,8873,0,8873,0
075039,9835,0,9835,0
075040,6933,0,6933,2
075042,12227,0,12227,0
075044,8761,0,8761,1
075045,3334,6,3340,0
075046,5127,0,5127,0
075047,5287,0,5287,0
075048,10795,1,10796,0
075049,3656,0,3656,0
075051,5832,0,5832,0
075052,34890,0,34890,0
075053,8303,6,8309,0
075055,3918,0,3918,0
075056,3470,0,3470,0
075057,3448,0,3448,0
075058,1889,0,1889,0
075059,7110,0,7110,0
075061,7382,0,7382,0
075063,11346,24,11370,12
075064,11069,0,11069,0
075065,5240,222,5462,0
075066,9422,6,9428,0
075067,1440,0,1440,0
075068,4756,0,4756,0
075069,3245,0,3245,0
075070,7192,0,7192,2
075072,5070,0,5070,0
075073,6266,0,6266,0
075074,2353,0,2353,0
075075,4036,0,4036,0
075076,7484,0,7484,0
075077,5811,0,5811,0
075078,4504,0,4504,0
075079,5327,0,5327,0
075080,2866,0,2866,0
075081,5161,0,5161,5
075082,1448,0,1448,0
075083,12103,200,12303,2
075084,12054,0,12054,0
075085,10436,12,10448,6
075086,3504,0,3504,0
075087,7705,0,7705,49
075088,16294,0,16294,5
075089,7618,2,7620,0
075090,18693,0,18693,0
075091,7166,0,7166,0
075092,12772,0,12772,1
075093,300,0,300,0
075095,2294,0,2294,0
075096,2390,0,2390,11
075097,11132,0,11132,0
075098,11822,0,11822,11
076001,2407,19,2426,0
076002,2751,0,2751,0
076004,1805,0,1805,0
076005,1463,0,1463,0
076006,4967,6,4973,0
076007,9474,0,9474,0
076008,1252,0,1252,0
076009,1641,0,1641,0
076011,2218,0,2218,0
076012,2016,0,2016,0
076014,1134,0,1134,0
076015,2012,0,2012,0
076016,831,0,831,0
076018,2151,0,2151,0
076020,945,0,945,0
076021,2647,0,2647,0
076022,1492,0,1492,0
076023,1794,0,1794,0
076024,2173,0,2173,0
076025,1363,6,1369,0
076026,2773,0,2773,0
076028,943,10,953,34
076029,4010,0,4010,0
076030,1888,0,1888,0
076031,1174,0,1174,0
076032,2764,0,2764,0
076033,3635,0,3635,0
076034,3872,34,3906,10
076035,1337,0,1337,0
076036,5698,0,5698,0
076037,2391,0,2391,0
076038,791,0,791,0
076039,2340,0,2340,0
076040,3275,0,3275,0
076041,2621,0,2621,0
076042,10710,0,10710,12
076043,507,0,507,0
076044,4969,0,4969,0
076046,3861,0,3861,0
076049,744,0,744,0
076050,2980,0,2980,0
076051,2092,0,2092,0
076053,2580,0,2580,0
076055,1913,0,1913,0
076056,3421,0,3421,0
076057,4346,0,4346,0
076058,3241,0,3241,0
076059,4142,1,4143,0
076061,1362,0,1362,0
076062,3563,0,3563,0
076063,24815,13,24828,44
076064,185,0,185,0
076065,1157,0,1157,0
076066,8530,0,8530,5
076067,2985,0,2985,0
076069,1241,0,1241,0
076070,2319,0,2319,0
076071,3132,0,3132,0
076072,1871,0,1871,0
076073,1803,0,1803,0
076075,1207,0,1207,0
076076,3721,0,3721,1
076077,2613,0,2613,0
076078,2605,0,2605,0
076080,4811,0,4811,0
076083,1891,1,1892,0
076084,1375,0,1375,0
076085,4732,0,4732,0
076086,3,0,3,0
076087,499,0,499,0
076088,1391,0,1391,0
076089,5399,0,5399,0
076090,3182,0,3182,0
076091,3371,1,3372,0
076092,2805,0,2805,0
076093,1501,0,1501,0
076094,2340,0,2340,0
076095,6989,0,6989,7
076096,4,0,4,21
076097,2455,0,2455,0
076100,4561,0,4561,0
077001,3175,0,3175,0
077002,1851,0,1851,0
077003,7476,0,7476,0
077004,974,0,974,0
077005,1172,0,1172,0
077007,217,0,217,0
077009,1356,0,1356,0
077010,1704,1,1705,0
077011,4786,107,4893,0
077014,17746,0,17746,0
077015,2590,0,2590,0
077017,4891,0,4891,4
077018,3621,0,3621,0
077019,1157,0,1157,0
077022,3393,0,3393,0
077023,2579,0,2579,0
077024,2425,0,2425,0
077026,2961,0,2961,0
077027,5231,0,5231,1
077028,3034,0,3034,0
077029,3170,0,3170,0
078001,2078,0,2078,2
078002,1921,10,1931,1
078003,14062,0,14062,6
078004,1980,0,1980,0
078005,1583,0,1583,0
078010,7686,5,7691,6
078011,3296,0,3296,6
078012,1908,0,1908,3
078013,2414,9,2423,5
078017,6569,0,6569,14
078018,2980,0,2980,0
078021,2052,0,2052,1
078022,1611,5,1616,0
078023,3545,0,3545,5
078029,4077,0,4077,0
078030,1988,0,1988,0
078031,3751,0,3751,19
078032,963,16,979,0
078033,14833,0,14833,5
078034,1624,0,1624,1
078035,492,0,492,0
078036,2640,0,2640,4
078037,2492,0,2492,0
078038,1538,0,1538,2
078039,1049,0,1049,2
078040,2953,25,2978,0
078041,1773,14,1787,0
078042,1027,10,1037,8
078043,1985,0,1985,0
078045,23656,0,23656,37
078046,1587,1,1588,0
078048,2818,128,2946,0
078050,1672,0,1672,1
078051,4498,0,4498,3
078052,1017,0,1017,0
078053,836,0,836,19
078054,1800,13,1813,0
078055,2221,0,2221,0
078056,1360,0,1360,0
078057,2841,0,2841,0
078058,3716,0,3716,0
078060,3444,0,3444,1
078061,962,0,962,2
078063,2386,0,2386,0
078064,820,0,820,5
078065,7,0,7,0
078066,2461,0,2461,0
078067,832,0,832,0
078068,5627,0,5627,1
078069,2184,0,2184,0
078070,3424,0,3424,4
078071,1027,0,1027,127
078073,1555,3,1558,0
078075,1578,2,1580,2
078077,1405,1,1406,0
078078,793,0,793,0
078079,4626,0,4626,0
078080,2726,2,2728,0
078081,12124,35,12159,6
078082,3780,0,3780,1
078083,5383,0,5383,0
078084,3229,0,3229,0
078085,1640,0,1640,0
078087,3,0,3,3
078088,2128,0,2128,0
078089,1055,0,1055,2
078090,941,0,941,0
078091,9094,0,9094,17
078092,1484,0,1484,5
078093,2117,0,2117,0
078094,701,4,705,13
078096,1419,0,1419,0
078097,1016,41,1057,0
078098,1380,0,1380,0
078099,883,0,883,0
078102,16180,0,16180,62
078104,4297,0,4297,15
078105,2057,1,2058,3
078106,3679,4,3683,2
078109,514,0,514,7
078110,1787,0,1787,1
078111,559,0,559,0
078112,1784,0,1784,4
078113,895,11,906,0
078114,4487,0,4487,29
078115,3546,1,3547,0
078116,6113,199,6312,0
078117,1759,12,1771,1
078118,2167,0,2167,43
078119,14408,0,14408,14
078120,1595,0,1595,0
078122,1625,0,1625,3
078123,7199,39,7238,27
078125,2407,0,2407,6
078126,842,5,847,0
078130,1502,24,1526,0
078132,4937,0,4937,12
078133,1767,6,1773,1
078134,923,0,923,14
078135,1572,1,1573,6
078137,1627,5,1632,0
078138,2939,0,2939,1
078140,533,1,534,10
078142,8196,0,8196,14
078145,1594,5,1599,2
078146,5327,0,5327,4
078147,115,0,115,0
078148,11940,0,11940,11
078149,568,0,568,0
078150,8500,0,8500,13
078152,1760,6,1766,0
078154,8835,113,8948,0
078155,1243,0,1243,1
078157,31525,0,31525,23
079002,1721,17,1738,10
079003,3657,0,3657,1
079005,1365,3,1368,2
079007,749,21,770,2
079009,1007,0,1007,0
079011,6280,21,6301,2
079012,3957,0,3957,2
079017,1431,0,1431,4
079020,3140,5,3145,21
079023,32473,8,32481,263
079025,837,7,844,16
079027,1396,0,1396,2
079029,6672,2,6674,15
079030,877,0,877,23
079034,4873,0,4873,4
079036,6129,55,6184,1
079039,7184,120,7304,5
079043,5620,117,5737,3
079047,4106,1,4107,47
079048,4121,0,4121,64
079052,1124,0,1124,45
079055,1505,0,1505,9
079056,2227,13,2240,0
079058,177,0,177,50
079059,7768,30,7798,14
079060,1642,13,1655,9
079061,6023,0,6023,1
079063,1578,0,1578,0
079069,5243,0,5243,6
079071,396,0,396,4
079072,1619,0,1619,5
079073,1841,5,1846,3
079074,1339,2,1341,0
079077,1592,0,1592,13
079080,1624,0,1624,6
079083,1332,2,1334,0
079088,2181,16,2197,0
079089,2662,14,2676,0
079092,1458,0,1458,9
079094,1797,0,1797,0
079095,2794,9,2803,6
079096,2557,0,2557,14
079099,2718,0,2718,6
079108,1089,0,1089,0
079114,4270,0,4270,18
079115,1332,0,1332,9
079122,3121,0,3121,0
079123,4320,2,4322,0
079126,1126,0,1126,18
079127,8421,0,8421,75
079129,4874,0,4874,3
079130,6062,0,6062,24
079131,2343,86,2429,15
079133,9567,399,9966,12
079134,1281,2,1283,9
079137,4732,0,4732,0
079138,1240,0,1240,5
079139,1825,0,1825,53
